Meet,VPF ID,Full Name,Gender,Weight Class,Age Class,platform,session,flight,bodyWeight,Squat 1,Squat 2,Squat 3,Bench 1,Bench 2,Bench 3,Deadlift 1,Deadlift 2,Deadlift 3,Team,Team Points,Competition Year,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000329,Nguyễn Minh Quang,Male,74,Junior,The Barbell Club,3,E,"72,2","170,00","180,00","190,00","105,00","110,00","-120,00","200,00","212,50","-225,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000345,Nguyễn Hoàng,Male,74,Junior,The Barbell Club,3,E,"72,9","145,00","155,00","-162,50","105,00","-115,00","115,00","200,00","210,00","217,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000339,Trần Thế Khang,Male,74,Junior,The Barbell Club,3,E,"70,45","137,50","150,00","160,00","92,50","100,00","-107,50","192,50","-205,00","-210,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000160,Lê Hoàng Phúc,Male,74,Junior,The Barbell Club,3,E,"73,5","145,00","147,50","-150,00","100,00","105,00","-107,50","190,00","195,00","200,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000055,Lê Nguyễn Anh Khôi,Male,74,Junior,The Barbell Club,3,E,"71,1","150,00","-152,50","-155,00","92,50","-97,50","-97,50","180,00","0,00","-185,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000025,Nguyễn Hải Cường,Male,74,Junior,The Barbell Club,3,E,"71,55","140,00","-150,00","-150,00","90,00","95,00","-100,00","140,00","152,50","165,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000300,Lê Bá Tiến Đạt,Male,74,Junior,The Barbell Club,3,E,"72,35","125,00","130,00","-135,00","95,00","100,00","-105,00","140,00","150,00","-160,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000287,Lê Trung Kiên,Male,74,Junior,The Barbell Club,3,E,"72,5","115,00","125,00","-135,00","75,00","82,50","-87,50","145,00","160,00","170,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000296,Tạ Quang Huy,Male,74,Junior,The Barbell Club,3,E,"70,85","87,50","97,50","107,50","47,50","55,00","62,50","130,00","-145,00","150,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000334,Đặng Vĩnh Hào,Male,74,Junior,The Barbell Club,3,E,"73,4","160,00","-170,00","-170,00","110,00","112,50","-115,00","-225,00","-230,00","-230,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000311,Bùi Tuấn Cường,Male,74,Junior,The Barbell Club,3,E,"74,15","140,00","142,50","155,00","95,00","100,00","-105,00","160,00","167,50","-175,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000288,Trần Đức Anh,Male,74,Sub-Junior,The Barbell Club,3,F,71,"150,00","152,50","170,00","70,00","80,00","90,00","170,00","-185,00","-190,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000335,Nông Trọng Tiến,Male,74,Sub-Junior,The Barbell Club,3,F,"72,95","147,50","160,00","162,50","75,00","77,50","-85,00","190,00","-200,00","-200,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000307,Phạm Vũ Quang Anh,Male,74,Sub-Junior,The Barbell Club,3,F,"73,8","-120,00","-125,00","125,00","70,00","-72,50","-72,50","-190,00","197,50","-205,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000301,Trần Đức Hoàng,Male,83,Open,The Barbell Club,5,K,"81,75","-177,50","187,50","200,00","117,50","125,00","132,50","210,00","225,00","230,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000354,Nguyễn Văn Quyền,Male,83,Open,The Barbell Club,5,K,"76,7","180,00","190,00","-197,50","125,00","-130,00","-130,00","230,00","-240,00","-242,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000357,Trần Anh Tú,Male,83,Open,The Barbell Club,5,K,"79,65","170,00","180,00","190,00","115,00","120,00","125,00","220,00","230,00","-240,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000268,Nguyễn Duy Anh,Male,83,Open,The Barbell Club,5,K,"81,4","-187,50","195,00","205,00","120,00","-125,00","-125,00","205,00","217,50","-232,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000269,Nguyễn Đăng Hưng,Male,83,Open,The Barbell Club,5,K,"80,9","165,00","177,50","182,50","105,00","115,00","120,00","192,50","202,50","210,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000027,Đặng Văn Nam,Male,83,Open,The Barbell Club,5,I,"81,05","170,00","185,00","-192,50","115,00","122,50","-127,50","205,00","-215,00","-215,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000342,Nguyễn Hải Triều,Male,83,Open,The Barbell Club,5,K,"81,4","165,00","175,00","-190,00","107,50","-115,00","115,00","195,00","210,00","220,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000365,Gregory Daniel Macdonald,Male,83,Open,The Barbell Club,5,K,"80,5","147,50","157,50","165,00","102,50","110,00","115,00","-197,50","212,50","-220,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000047,Nguyễn Trí Bảo,Male,83,Open,The Barbell Club,5,K,"81,3","-160,00","162,50","170,00","90,00","-95,00","95,00","205,00","215,00","220,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000274,Phạm Bảo Quý,Male,83,Open,The Barbell Club,5,K,"80,15","-157,50","-167,50","167,50","102,50","110,00","-117,50","190,00","205,00","-212,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000058,Đinh Việt Hà,Male,83,Open,The Barbell Club,5,K,"81,4","160,00","-170,00","170,00","-100,00","110,00","117,50","170,00","185,00","192,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000273,Nguyễn Quang Hưng,Male,83,Open,The Barbell Club,5,I,"77,35","135,00","145,00","155,00","95,00","105,00","-112,50","190,00","210,00","-230,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000368,Vũ Hà Anh,Male,83,Open,The Barbell Club,5,I,"77,25","140,00","-147,50","155,00","90,00","97,50","-100,00","157,50","167,50","180,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000321,La Hoàng Châu,Male,83,Open,The Barbell Club,5,I,"80,45","110,00","120,00","-127,50","57,50","-62,50","62,50","130,00","-137,50","137,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000305,Tạ Đức Sơn,Male,83,Open,The Barbell Club,5,K,"80,5","-220,00","-220,00","-220,00","125,00","-135,00","-140,00","250,00","265,00","-275,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000026,Nguyễn Cao Minh Hoàng,Male,83,Open,The Barbell Club,5,I,"82,05","160,00","-172,50","-175,00","-107,50","-112,50","-112,50","190,00","-205,00","-205,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000182,Nguyễn Lê Trung Dũng,Male,83,Open,The Barbell Club,5,K,"-81,95","-230,00","240,00","-250,00","145,00","-150,00","0,00","-230,00","230,00","240,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000372,Dương Đức Phong,Male,83,Junior,The Barbell Club,5,I,"80,4","-200,00","210,00","-220,00","105,00","115,00","-122,50","225,00","237,50","-250,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000001,Phan Văn Tú,Male,83,Junior,The Barbell Club,5,I,"81,35","195,00","205,00","210,00","110,00","120,00","127,50","-190,00","-190,00","215,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000353,Nguyễn Khánh Toàn,Male,83,Junior,The Barbell Club,5,I,"79,2","-180,00","180,00","-192,50","90,00","92,50","-100,00","220,00","-230,00","230,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000289,Vũ Minh Vương,Male,83,Junior,The Barbell Club,5,I,"81,25","170,00","180,00","190,00","110,00","120,00","-132,50","180,00","190,00","-200,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000189,Trần Nguyễn Hoàng Dũng,Male,83,Junior,The Barbell Club,5,I,"80,7","175,00","187,50","195,00","90,00","95,00","-100,00","205,00","-217,50","-217,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000348,Nguyễn Hoàng Hải,Male,83,Junior,The Barbell Club,5,I,"80,1","147,50","155,00","165,00","75,00","82,50","87,50","165,00","175,00","200,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000346,Trần Gia Bảo,Male,83,Sub-Junior,The Barbell Club,5,I,"80,6","140,00","155,00","170,00","-80,00","80,00","-102,50","150,00","160,00","170,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000381,Lý Phúc An,Male,83,Sub-Junior,The Barbell Club,5,I,"82,05","125,00","135,00","145,00","75,00","82,50","-90,00","165,00","177,50","192,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000347,Nguyễn Bảo Long,Male,93,Open,The Barbell Club,3,F,"92,25","180,00","190,00","195,00","110,00","-117,50","117,50","210,00","220,00","-230,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000302,Vũ Thanh Tuấn,Male,93,Open,The Barbell Club,3,F,"88,4","160,00","170,00","177,50","87,50","92,50","-97,50","195,00","205,00","215,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000089,Nguyễn Quang Thái,Male,93,Junior,The Barbell Club,3,F,"90,15","175,00","187,50","-200,00","90,00","97,50","102,50","170,00","185,00","197,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000376,Phạm Minh Hiếu,Male,93,Junior,The Barbell Club,3,F,"86,8","150,00","160,00","-170,00","85,00","92,50","97,50","200,00","-210,00","-225,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000060,Đoàn Bá Tú,Male,93,Junior,The Barbell Club,3,F,"89,25","165,00","-167,50","-167,50","105,00","110,00","-115,00","-170,00","-180,00","-200,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000009,Nguyễn Tài Đức,Male,105,Open,The Barbell Club,2,C,103,"230,00","240,00","242,50","130,00","-140,00","0,00","235,00","-242,50","-242,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000284,Trần Văn Mạnh,Male,105,Open,The Barbell Club,2,C,"99,2","195,00","200,00","207,50","125,00","135,00","142,50","210,00","225,00","-257,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000313,Tạ Ngọc Thanh Duy,Male,105,Open,The Barbell Club,2,C,"101,3","175,00","187,50","200,00","115,00","122,50","127,50","215,00","225,00","-235,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000351,Nguyễn Quang Trung,Male,105,Open,The Barbell Club,2,C,"97,8","180,00","190,00","-197,50","100,00","110,00","115,00","210,00","220,00","230,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000344,Phạm Sơn Tùng,Male,105,Open,The Barbell Club,2,C,"93,6","165,00","175,00","182,50","75,00","82,50","-90,00","190,00","202,50","215,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000033,Trần Quang Minh,Male,105,Junior,The Barbell Club,2,C,"104,3","165,00","180,00","-190,00","100,00","-107,50","-107,50","195,00","212,50","-222,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000310,Nguyễn Nhật Huy,Male,105,Sub-Junior,The Barbell Club,2,C,109,"170,00","172,50","180,00","97,50","102,50","105,00","180,00","200,00","-210,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000277,Juan Muller,Male,120,Open,The Barbell Club,3,F,"113,1","177,50","192,50","200,00","145,00","152,50","-160,00","245,00","257,50","0,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000331,Dương Hoàng Long,Male,120,Open,The Barbell Club,3,F,106,"180,00","195,00","205,00","120,00","130,00","145,00","215,00","235,00","252,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000360,Trần Tuấn Dương,Male,120,Open,The Barbell Club,3,F,"106,6","190,00","205,00","-225,00","95,00","105,00","112,50","202,50","217,50","230,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000338,Nguyễn Huỳnh Anh Vy,Male,120,Open,The Barbell Club,3,F,"112,9","160,00","180,00","-190,00","100,00","110,00","120,00","190,00","205,00","-215,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000185,Lê Văn Đức,Male,120,Junior,The Barbell Club,3,F,"119,4","-190,00","-210,00","210,00","125,00","-127,50","140,00","175,00","190,00","205,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000349,Nguyễn Thị Hoàng Anh,Female,47,Open,The Barbell Club,1,A,"46,75","95,00","97,50","-100,00","45,00","47,50","52,50","115,00","120,00","125,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000361,Trần Phương My,Female,47,Open,The Barbell Club,1,A,"46,95","90,00","97,50","-100,00","40,00","47,50","-50,00","-100,00","107,50","115,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000375,Lê Thị Thanh Thanh,Female,47,Open,The Barbell Club,1,A,"46,5","75,00","77,50","87,50","40,00","-45,00","-45,00","-90,00","90,00","100,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000320,Huỳnh Việt Trang,Female,47,Open,The Barbell Club,1,A,"46,3","57,50","60,00","65,00","27,50","30,00","-32,50","60,00","65,00","70,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000371,Đỗ Mai Chi,Female,47,Junior,The Barbell Club,1,A,"46,2","80,00","85,00","-90,00","35,00","40,00","42,50","105,00","-112,50","-120,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000378,Nguyễn Thị Kiều Oanh,Female,47,Junior,The Barbell Club,1,A,"46,65","75,00","-77,50","80,00","25,00","-30,00","30,00","80,00","-85,00","85,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000067,Nguyễn Thị Yến Nhi,Female,52,Open,The Barbell Club,1,A,"49,15","65,00","72,50","77,50","32,50","-37,50","-37,50","105,00","110,00","-115,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000364,Hoàng Thị Vân Anh,Female,52,Open,The Barbell Club,1,A,"51,7","75,00","77,50","-82,50","30,00","-37,50","-37,50","90,00","95,00","100,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000317,Phan Thị Hồng Nhung,Female,52,Open,The Barbell Club,1,A,"51,65","65,00","-67,50","67,50","27,50","30,00","-32,50","80,00","90,00","100,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000304,Nguyễn Thị Ngọc Ánh,Female,52,Open,The Barbell Club,1,A,"51,2","-57,50","60,00","67,50","27,50","32,50","-35,00","75,00","82,50","87,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000327,Trương Thị Minh Phương,Female,52,Junior,The Barbell Club,1,A,"50,25","90,00","100,00","-102,50","42,50","47,50","-50,00","110,00","120,00","130,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000318,Lê Nguyễn Tú Quyên,Female,52,Junior,The Barbell Club,1,A,"51,3","72,50","77,50","-82,50","55,00","-60,00","-60,00","105,00","112,50","117,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000350,Ngô Vân Anh,Female,52,Junior,The Barbell Club,1,A,"50,35","80,00","90,00","-100,00","35,00","40,00","45,00","90,00","100,00","107,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000370,Đoàn Thị Lan,Female,52,Junior,The Barbell Club,1,A,"50,25","90,00","-97,50","-102,50","-37,50","42,50","47,50","100,00","-110,00","-115,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000379,Hồ Thị Thanh Thảo,Female,52,Junior,The Barbell Club,1,A,"50,45","55,00","-62,50","-62,50","27,50","-30,00","-30,00","70,00","77,50","85,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000271,Bùi Thanh Vân,Female,57,Open,The Barbell Club,1,B,"55,7","70,00","80,00","-87,50","30,00","32,50","-37,50","100,00","107,50","112,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000326,Phạm Thu Hiền,Female,57,Open,The Barbell Club,1,B,"55,35","80,00","0,00","0,00","40,00","-42,50","42,50","90,00","-92,50","100,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000343,Trần Thuỳ Liên,Female,57,Open,The Barbell Club,1,B,"54,25","87,50","92,50","-100,00","-40,00","-40,00","-40,00","107,50","115,00","-120,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000281,Nguyễn Hồng Hạnh,Female,57,Junior,The Barbell Club,1,B,"55,9","95,00","102,50","107,50","55,00","60,00","-62,50","120,00","130,00","-135,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000328,Nguyễn Thị Hậu,Female,63,Open,The Barbell Club,1,B,"62,25","65,00","72,50","80,00","30,00","35,00","-42,50","75,00","85,00","-100,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000315,Võ Quỳnh Lan,Female,63,Open,The Barbell Club,1,B,"61,4","65,00","70,00","72,50","35,00","-42,50","-42,50","60,00","65,00","70,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000324,Nguyễn Thị Hương Giang,Female,63,Junior,The Barbell Club,1,B,"61,1","105,00","115,00","-122,50","57,50","62,50","-67,50","-125,00","135,00","142,50",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000283,Nguyễn Thị Cẩm Vy,Female,63,Junior,The Barbell Club,1,B,"62,2","-90,00","95,00","105,00","35,00","42,50","-50,00","110,00","120,00","130,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000291,Hà Lệ Ân,Female,63,Sub-Junior,The Barbell Club,1,B,"61,25","70,00","80,00","-90,00","-30,00","35,00","40,00","110,00","120,00","130,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000207,Nguyễn Thị Hồng Hạnh,Female,69,Junior,The Barbell Club,1,B,"68,1","100,00","-105,00","-105,00","50,00","55,00","-57,50","105,00","110,00","115,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000286,Nguyễn Thiện Minh Châu,Female,69,Sub-Junior,The Barbell Club,1,B,"64,7","80,00","90,00","95,00","35,00","40,00","-45,00","90,00","97,50","-105,00",,,2023,,,,,,,,,,,,,,,,,
VPF Amateur Invitational 2,VPF000081,Nguyễn Thu Hương,Female,76,Open,The Barbell Club,1,B,"75,05","90,00","102,50","105,00","35,00","40,00","-45,00","95,00","105,00","115,00",,,2023,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000103,Ngô Quang Minh,Male,59,Open,The Barbell Club,,,"58,5","0,00","0,00","0,00","0,00","0,00","0,00","-210,00","-225,00","-232,50",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000384,Hoàng Mạnh Hùng,Male,66,Open,The Barbell Club,,,"64,4","0,00","0,00","0,00","0,00","0,00","0,00","180,00","190,00","200,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000393,Trần Trung Anh,Male,66,Open,The Barbell Club,,,"64,4","0,00","0,00","0,00","0,00","0,00","0,00","150,00","165,00","180,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000153,Trần Nguyễn Đức Anh,Male,66,Open,The Barbell Club,,,"64,8","0,00","0,00","0,00","0,00","0,00","0,00","145,00","157,50","-165,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000383,Phạm Anh Quân,Male,74,Open,The Barbell Club,,,"66,8","0,00","0,00","0,00","0,00","0,00","0,00","152,50","160,00","165,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000391,Nguyễn Huy Hoàng,Male,74,Open,The Barbell Club,,,"73,1","0,00","0,00","0,00","0,00","0,00","0,00","135,00","147,50","-155,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000356,Trương Quang Dũng,Male,74,Open,The Barbell Club,,,"73,2","0,00","0,00","0,00","0,00","0,00","0,00","275,00","282,50","-290,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000385,Phạm Văn Long,Male,83,Open,The Barbell Club,,,"75,55","0,00","0,00","0,00","0,00","0,00","0,00","175,00","190,00","200,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000017,Lê Đức Anh,Male,83,Open,The Barbell Club,,,"80,4","0,00","0,00","0,00","0,00","0,00","0,00","220,00","232,50","-250,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000348,Nguyễn Hoàng Hải,Male,83,Open,The Barbell Club,,,"81,65","0,00","0,00","0,00","0,00","0,00","0,00","150,00","175,00","180,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000003,Lại Minh Tuấn,Male,83,Open,The Barbell Club,,,"81,95","0,00","0,00","0,00","0,00","0,00","0,00","-212,50","222,50","230,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000382,Võ Nhật Chung,Male,83,Open,The Barbell Club,,,"82,35","0,00","0,00","0,00","0,00","0,00","0,00","200,00","212,50","225,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000381,Lý Phúc An,Male,83,Open,The Barbell Club,,,"82,45","0,00","0,00","0,00","0,00","0,00","0,00","190,00","200,00","-220,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000110,Đỗ Tiến Thành,Male,83,Open,The Barbell Club,,,"82,8","0,00","0,00","0,00","0,00","0,00","0,00","285,00","-300,00","-300,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000386,Nguyễn Khắc Dũng,Male,83,Open,The Barbell Club,,,"81,8","0,00","0,00","0,00","0,00","0,00","0,00","-180,00","-190,00","-190,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000008,Vũ Gia Bách,Male,105,Open,The Barbell Club,,,98,"0,00","0,00","0,00","0,00","0,00","0,00","190,00","205,00","220,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000310,Nguyễn Nhật Huy,Male,120,Open,The Barbell Club,,,"113,8","0,00","0,00","0,00","0,00","0,00","0,00","170,00","180,00","190,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000388,Trần Thị Hồng Ngọc,Female,47,Sub-Junior,The Barbell Club,,,"45,2","0,00","0,00","0,00","0,00","0,00","0,00","80,00","82,50","90,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000392,Phạm Thanh Loan,Female,47,Sub-Junior,The Barbell Club,,,"46,8","0,00","0,00","0,00","0,00","0,00","0,00","90,00","100,00","-110,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000132,Đỗ Thanh Thảo,Female,52,Sub-Junior,The Barbell Club,,,"50,6","0,00","0,00","0,00","0,00","0,00","0,00","135,00","142,50","-150,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000389,Phan Nga Mi,Female,57,Sub-Junior,The Barbell Club,,,"55,6","0,00","0,00","0,00","0,00","0,00","0,00","105,00","112,50","120,00",,,2023,,,,,,,,,,,,,,,,,
The Barbell Club - Dead Or Lift,VPF000390,Tạ Ngọc Ánh,Female,57,Sub-Junior,The Barbell Club,,,56,"0,00","0,00","0,00","0,00","0,00","0,00","105,00","-115,00","122,50",,,2023,,,,,,,,,,,,,,,,,
